delta;alpha;epsilon;k;time;logSize;variants;approximated;fitness;deviations;approximationMode;resources
0.05;0.99;0.01;0.1;3172;367;176;0;-1.0;{O_SELECTED=0.2670157068062827, A_FINALIZED=0.1544502617801047, W_Nabellen offertes=0.1544502617801047, O_SENT=0.112565445026178, A_DECLINED=0.10471204188481675, W_Completeren aanvraag=0.07853403141361257, O_DECLINED=0.041884816753926704, A_CANCELLED=0.03926701570680628, A_PREACCEPTED=0.02617801047120419, O_SENT_BACK=0.010471204188481676, O_CANCELLED=0.005235602094240838, O_CREATED=0.005235602094240838};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.1;2916;360;199;0;-1.0;{O_SELECTED=0.2436548223350254, A_FINALIZED=0.13959390862944163, W_Nabellen offertes=0.13959390862944163, A_DECLINED=0.10913705583756345, W_Completeren aanvraag=0.1065989847715736, O_SENT=0.10406091370558376, O_DECLINED=0.0583756345177665, A_PREACCEPTED=0.03553299492385787, A_CANCELLED=0.03299492385786802, O_CANCELLED=0.02030456852791878, O_SENT_BACK=0.005076142131979695, O_ACCEPTED=0.0025380710659898475, O_CREATED=0.0025380710659898475};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.1;2352;318;170;0;-1.0;{O_SELECTED=0.23867069486404835, A_FINALIZED=0.1419939577039275, W_Nabellen offertes=0.1419939577039275, A_DECLINED=0.11782477341389729, O_SENT=0.09667673716012085, W_Completeren aanvraag=0.09063444108761329, O_DECLINED=0.06042296072507553, A_PREACCEPTED=0.030211480362537766, A_CANCELLED=0.02416918429003021, O_CANCELLED=0.01812688821752266, W_Afhandelen leads=0.01812688821752266, W_Beoordelen fraude=0.01812688821752266, O_ACCEPTED=0.0030211480362537764};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.1;2695;363;183;0;-1.0;{O_SELECTED=0.23114355231143552, W_Completeren aanvraag=0.1386861313868613, A_FINALIZED=0.12895377128953772, W_Nabellen offertes=0.12895377128953772, A_DECLINED=0.10218978102189781, O_SENT=0.10218978102189781, O_DECLINED=0.0535279805352798, A_PREACCEPTED=0.046228710462287104, A_CANCELLED=0.0413625304136253, O_CANCELLED=0.019464720194647202, O_SENT_BACK=0.004866180048661801, O_CREATED=0.0024330900243309003};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.1;4526;501;244;0;-1.0;{O_SELECTED=0.26, A_FINALIZED=0.144, W_Nabellen offertes=0.144, O_SENT=0.116, A_DECLINED=0.108, W_Completeren aanvraag=0.09, O_DECLINED=0.05, A_PREACCEPTED=0.03, A_CANCELLED=0.028, O_CANCELLED=0.012, W_Beoordelen fraude=0.01, O_SENT_BACK=0.006, O_CREATED=0.002};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.1;3834;442;213;0;-1.0;{O_SELECTED=0.2504378283712785, A_FINALIZED=0.138353765323993, W_Nabellen offertes=0.138353765323993, A_DECLINED=0.11208406304728546, O_SENT=0.11208406304728546, W_Completeren aanvraag=0.0893169877408056, O_DECLINED=0.06304728546409807, A_PREACCEPTED=0.0297723292469352, A_CANCELLED=0.024518388791593695, O_CANCELLED=0.021015761821366025, W_Beoordelen fraude=0.014010507880910683, O_SENT_BACK=0.0070052539404553416};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.1;3009;370;188;0;-1.0;{O_SELECTED=0.27100271002710025, O_SENT=0.14092140921409213, A_FINALIZED=0.13008130081300814, W_Nabellen offertes=0.13008130081300814, A_DECLINED=0.10840108401084012, W_Completeren aanvraag=0.07317073170731707, O_DECLINED=0.07046070460704607, A_PREACCEPTED=0.024390243902439025, A_CANCELLED=0.018970189701897018, O_CANCELLED=0.013550135501355014, O_SENT_BACK=0.008130081300813009, W_Beoordelen fraude=0.008130081300813009, O_CREATED=0.0027100271002710027};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.1;3608;363;182;0;-1.0;{O_SELECTED=0.25806451612903225, A_FINALIZED=0.14516129032258066, W_Nabellen offertes=0.14516129032258066, A_DECLINED=0.11290322580645161, O_SENT=0.11290322580645161, W_Completeren aanvraag=0.06451612903225806, O_DECLINED=0.05913978494623656, A_CANCELLED=0.03225806451612903, A_PREACCEPTED=0.021505376344086023, O_CANCELLED=0.01881720430107527, W_Afhandelen leads=0.016129032258064516, W_Beoordelen fraude=0.008064516129032258, O_SENT_BACK=0.005376344086021506};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.1;2736;354;190;0;-1.0;{O_SELECTED=0.22596153846153846, W_Completeren aanvraag=0.14423076923076922, A_FINALIZED=0.13942307692307693, W_Nabellen offertes=0.13942307692307693, A_DECLINED=0.10096153846153846, O_SENT=0.08653846153846154, O_DECLINED=0.05048076923076923, A_PREACCEPTED=0.04807692307692308, A_CANCELLED=0.02403846153846154, O_CANCELLED=0.019230769230769232, W_Beoordelen fraude=0.019230769230769232, O_SENT_BACK=0.002403846153846154};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.1;3450;510;258;0;-1.0;{O_SELECTED=0.25475285171102663, A_FINALIZED=0.1311787072243346, W_Nabellen offertes=0.1311787072243346, O_SENT=0.12357414448669202, A_DECLINED=0.10646387832699619, W_Completeren aanvraag=0.07984790874524715, O_DECLINED=0.055133079847908745, A_CANCELLED=0.03231939163498099, W_Beoordelen fraude=0.030418250950570342, A_PREACCEPTED=0.026615969581749048, W_Afhandelen leads=0.011406844106463879, O_CANCELLED=0.009505703422053232, O_SENT_BACK=0.0076045627376425855};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.1;3737;413;217;0;-1.0;{O_SELECTED=0.25206611570247933, A_FINALIZED=0.1384297520661157, W_Nabellen offertes=0.1384297520661157, O_SENT=0.11363636363636363, W_Completeren aanvraag=0.10537190082644628, A_DECLINED=0.10330578512396695, O_DECLINED=0.05165289256198347, A_PREACCEPTED=0.03512396694214876, A_CANCELLED=0.01859504132231405, O_CANCELLED=0.014462809917355372, W_Afhandelen leads=0.012396694214876033, O_SENT_BACK=0.008264462809917356, W_Beoordelen fraude=0.006198347107438017, O_CREATED=0.002066115702479339};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.1;2460;339;178;0;-1.0;{O_SELECTED=0.2694610778443114, A_FINALIZED=0.1407185628742515, W_Nabellen offertes=0.1407185628742515, O_SENT=0.12874251497005987, A_DECLINED=0.11077844311377245, W_Completeren aanvraag=0.08982035928143713, A_CANCELLED=0.03293413173652695, A_PREACCEPTED=0.029940119760479042, O_DECLINED=0.029940119760479042, O_CANCELLED=0.014970059880239521, W_Beoordelen fraude=0.008982035928143712, O_SENT_BACK=0.0029940119760479044};NONALIGNING_KNOWN;{}
