delta;alpha;epsilon;k;time;logSize;variants;approximated;fitness;deviations;approximationMode;resources
0.01;0.99;0.05;0.1;13284;660;602;0;0.8062564376151558;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.1;12711;660;590;0;0.8114901506807732;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.1;23453;658;594;0;0.8119432689918723;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.1;17842;661;613;0;0.8154937208870187;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.1;9780;660;605;0;0.8139046372336843;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.1;13642;661;605;0;0.8094267166364304;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.1;14755;658;599;0;0.8143337438432197;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.1;15093;659;603;0;0.8134632503694392;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.1;22106;658;601;0;0.8196758198513919;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.1;12757;658;596;0;0.8147481582331566;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.1;14624;658;601;0;0.8055686024358221;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.1;13872;658;589;0;0.8117749926509662;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.1;18923;658;594;0;0.812264508598827;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.1;16281;659;611;0;0.8154428218388304;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.1;11214;658;603;0;0.8137633377531989;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.1;14420;658;602;0;0.8096317233473013;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.1;1673;128;134;0;0.8099229882302789;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.1;1782;128;135;0;0.8113024471215061;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.1;1331;128;133;0;0.8326278545549187;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.1;1959;129;134;0;0.8151240732827036;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.1;1218;128;131;0;0.8185207635799315;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.1;1206;128;132;0;0.819798627699109;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.1;2753;128;130;0;0.8188473123016957;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.1;1503;129;136;0;0.8400048601920528;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.1;1214;128;128;0;0.8156402685277958;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.1;2030;128;136;0;0.8112113284316992;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.1;474;61;69;0;0.8156974539280313;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.1;649;61;70;0;0.8314873908067064;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.1;332;61;70;0;0.8676047661221237;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.1;415;62;70;0;0.8062578445168579;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.1;307;62;68;0;0.8119930572361788;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.1;364;61;70;0;0.8077434566919035;{};NONALIGNING_KNOWN;{}
