delta;alpha;epsilon;k;time;logSize;variants;approximated;approxThenCalc;fitness;deviations;approximationMode;resources
0.01;0.95;0.01;0.3;283;385;28;0;18;-1.0;{Payment=0.46808510638297873, Insert Date Appeal to Prefecture=0.2127659574468085, Receive Result Appeal from Prefecture=0.0425531914893617, Send Appeal to Prefecture=0.2127659574468085, Notify Result Appeal to Offender=0.02127659574468085, Send Fine=0.0425531914893617};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.3;367;381;21;0;10;-1.0;{Payment=0.46, Insert Date Appeal to Prefecture=0.24, Receive Result Appeal from Prefecture=0.04, Send Appeal to Prefecture=0.24, Send Fine=0.02};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.3;274;373;28;3;13;-1.0;{Payment=0.7155172413793104, Insert Date Appeal to Prefecture=0.10344827586206896, Receive Result Appeal from Prefecture=0.034482758620689655, Send Appeal to Prefecture=0.09482758620689655, Notify Result Appeal to Offender=0.034482758620689655, Send Fine=0.017241379310344827};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.3;69;377;25;0;11;-1.0;{Payment=0.4166666666666667, Insert Date Appeal to Prefecture=0.25, Receive Result Appeal from Prefecture=0.020833333333333332, Send Appeal to Prefecture=0.22916666666666666, Notify Result Appeal to Offender=0.020833333333333332, Appeal to Judge=0.041666666666666664, Add penalty=0.020833333333333332};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.3;85;358;26;1;14;-1.0;{Payment=0.6637168141592921, Insert Date Appeal to Prefecture=0.10619469026548672, Receive Result Appeal from Prefecture=0.035398230088495575, Send Appeal to Prefecture=0.10619469026548672, Notify Result Appeal to Offender=0.02654867256637168, Appeal to Judge=0.008849557522123894, Add penalty=0.02654867256637168, Send Fine=0.02654867256637168};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.3;233;267;17;0;7;-1.0;{Payment=0.5714285714285714, Insert Date Appeal to Prefecture=0.17857142857142858, Send Appeal to Prefecture=0.17857142857142858, Add penalty=0.03571428571428571, Send Fine=0.03571428571428571};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.3;148;264;26;0;16;-1.0;{Payment=0.35555555555555557, Insert Date Appeal to Prefecture=0.2222222222222222, Receive Result Appeal from Prefecture=0.08888888888888889, Send Appeal to Prefecture=0.2222222222222222, Notify Result Appeal to Offender=0.08888888888888889, Add penalty=0.022222222222222223};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.3;71;263;26;0;17;-1.0;{Payment=0.5789473684210527, Insert Date Appeal to Prefecture=0.10526315789473684, Receive Result Appeal from Prefecture=0.05263157894736842, Send Appeal to Prefecture=0.10526315789473684, Notify Result Appeal to Offender=0.05263157894736842, Add penalty=0.05263157894736842, Send Fine=0.05263157894736842};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.3;59;259;21;2;9;-1.0;{Payment=0.72, Insert Date Appeal to Prefecture=0.12, Send Appeal to Prefecture=0.12, Appeal to Judge=0.04};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.3;169;268;29;3;8;-1.0;{Payment=0.7037037037037037, Insert Date Appeal to Prefecture=0.07407407407407407, Receive Result Appeal from Prefecture=0.046296296296296294, Send Appeal to Prefecture=0.07407407407407407, Notify Result Appeal to Offender=0.046296296296296294, Appeal to Judge=0.009259259259259259, Add penalty=0.009259259259259259, Insert Fine Notification=0.009259259259259259, Send Fine=0.027777777777777776};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.3;477;268;18;0;7;-1.0;{Payment=0.3548387096774194, Insert Date Appeal to Prefecture=0.25806451612903225, Receive Result Appeal from Prefecture=0.06451612903225806, Send Appeal to Prefecture=0.25806451612903225, Notify Result Appeal to Offender=0.03225806451612903, Send Fine=0.03225806451612903};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.3;304;268;19;0;7;-1.0;{Payment=0.42857142857142855, Insert Date Appeal to Prefecture=0.2571428571428571, Receive Result Appeal from Prefecture=0.02857142857142857, Send Appeal to Prefecture=0.2571428571428571, Send Fine=0.02857142857142857};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.3;157;264;31;3;12;-1.0;{Payment=0.7439024390243902, Insert Date Appeal to Prefecture=0.0975609756097561, Receive Result Appeal from Prefecture=0.024390243902439025, Send Appeal to Prefecture=0.08536585365853659, Notify Result Appeal to Offender=0.024390243902439025, Send Fine=0.024390243902439025};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.3;322;269;21;0;10;-1.0;{Payment=0.5, Insert Date Appeal to Prefecture=0.19444444444444445, Receive Result Appeal from Prefecture=0.027777777777777776, Send Appeal to Prefecture=0.16666666666666666, Notify Result Appeal to Offender=0.027777777777777776, Appeal to Judge=0.05555555555555555, Add penalty=0.027777777777777776};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.3;81;268;22;1;10;-1.0;{Payment=0.6973684210526315, Insert Date Appeal to Prefecture=0.07894736842105263, Receive Result Appeal from Prefecture=0.02631578947368421, Send Appeal to Prefecture=0.07894736842105263, Notify Result Appeal to Offender=0.02631578947368421, Appeal to Judge=0.013157894736842105, Add penalty=0.039473684210526314, Send Fine=0.039473684210526314};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.3;191;125;14;0;4;-1.0;{Payment=0.4375, Insert Date Appeal to Prefecture=0.25, Send Appeal to Prefecture=0.25, Send Fine=0.0625};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.3;664;128;25;0;16;-1.0;{Payment=0.22727272727272727, Insert Date Appeal to Prefecture=0.22727272727272727, Receive Result Appeal from Prefecture=0.13636363636363635, Send Appeal to Prefecture=0.22727272727272727, Notify Result Appeal to Offender=0.13636363636363635, Add penalty=0.045454545454545456};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.3;296;122;18;0;7;-1.0;{Payment=0.75, Send Fine=0.25};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.3;200;126;19;0;9;-1.0;{Payment=0.6428571428571429, Insert Date Appeal to Prefecture=0.14285714285714285, Send Appeal to Prefecture=0.14285714285714285, Send Fine=0.07142857142857142};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.3;191;127;19;1;7;-1.0;{Payment=0.6111111111111112, Insert Date Appeal to Prefecture=0.08333333333333333, Receive Result Appeal from Prefecture=0.05555555555555555, Send Appeal to Prefecture=0.08333333333333333, Notify Result Appeal to Offender=0.05555555555555555, Add penalty=0.027777777777777776, Insert Fine Notification=0.027777777777777776, Send Fine=0.05555555555555555};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.3;503;118;20;0;10;-1.0;{Payment=0.3076923076923077, Insert Date Appeal to Prefecture=0.3076923076923077, Receive Result Appeal from Prefecture=0.07692307692307693, Send Appeal to Prefecture=0.3076923076923077};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.3;54;127;15;0;5;-1.0;{Payment=0.35714285714285715, Insert Date Appeal to Prefecture=0.2857142857142857, Receive Result Appeal from Prefecture=0.07142857142857142, Send Appeal to Prefecture=0.2857142857142857};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.3;205;128;25;1;9;-1.0;{Payment=0.7222222222222222, Insert Date Appeal to Prefecture=0.16666666666666666, Send Appeal to Prefecture=0.1111111111111111};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.3;134;127;16;0;5;-1.0;{Payment=0.5625, Insert Date Appeal to Prefecture=0.1875, Send Appeal to Prefecture=0.1875, Add penalty=0.0625};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.3;258;125;20;1;8;-1.0;{Payment=0.5384615384615384, Insert Date Appeal to Prefecture=0.15384615384615385, Receive Result Appeal from Prefecture=0.05128205128205128, Send Appeal to Prefecture=0.15384615384615385, Notify Result Appeal to Offender=0.05128205128205128, Add penalty=0.05128205128205128};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.3;217;73;16;0;5;-1.0;{Payment=0.5384615384615384, Insert Date Appeal to Prefecture=0.23076923076923078, Send Appeal to Prefecture=0.23076923076923078};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.3;97;78;17;0;7;-1.0;{Insert Date Appeal to Prefecture=0.5, Send Appeal to Prefecture=0.5};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.3;243;72;15;1;4;-1.0;{Payment=0.3333333333333333, Send Fine=0.6666666666666666};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.3;303;68;16;0;6;-1.0;{Payment=0.5, Insert Date Appeal to Prefecture=0.2, Send Appeal to Prefecture=0.2, Send Fine=0.1};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.3;236;73;19;2;6;-1.0;{Payment=0.8709677419354839, Insert Date Appeal to Prefecture=0.03225806451612903, Receive Result Appeal from Prefecture=0.03225806451612903, Send Appeal to Prefecture=0.03225806451612903, Notify Result Appeal to Offender=0.03225806451612903};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.3;445;72;17;0;7;-1.0;{Payment=0.21428571428571427, Insert Date Appeal to Prefecture=0.2857142857142857, Receive Result Appeal from Prefecture=0.14285714285714285, Send Appeal to Prefecture=0.2857142857142857, Notify Result Appeal to Offender=0.07142857142857142};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.3;577;75;17;2;4;-1.0;{Payment=0.25, Insert Date Appeal to Prefecture=0.3333333333333333, Receive Result Appeal from Prefecture=0.08333333333333333, Send Appeal to Prefecture=0.3333333333333333};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.3;372;70;18;2;3;-1.0;{Payment=0.9130434782608695, Insert Date Appeal to Prefecture=0.043478260869565216, Send Appeal to Prefecture=0.043478260869565216};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.3;449;72;14;0;1;-1.0;{Payment=0.6, Insert Date Appeal to Prefecture=0.2, Send Appeal to Prefecture=0.2};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.3;1083;75;17;0;7;-1.0;{Payment=0.14285714285714285, Insert Date Appeal to Prefecture=0.2857142857142857, Receive Result Appeal from Prefecture=0.07142857142857142, Send Appeal to Prefecture=0.2857142857142857, Notify Result Appeal to Offender=0.07142857142857142, Add penalty=0.14285714285714285};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.3;274;54;13;0;3;-1.0;{Payment=0.45454545454545453, Insert Date Appeal to Prefecture=0.2727272727272727, Send Appeal to Prefecture=0.2727272727272727};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.3;365;52;13;0;3;-1.0;{Insert Date Appeal to Prefecture=0.5, Send Appeal to Prefecture=0.5};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.3;301;52;14;1;3;-1.0;{Payment=0.3333333333333333, Send Fine=0.6666666666666666};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.3;568;52;16;0;6;-1.0;{Payment=0.42857142857142855, Insert Date Appeal to Prefecture=0.2857142857142857, Send Appeal to Prefecture=0.2857142857142857};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.3;705;62;19;3;2;-1.0;{Payment=0.84, Insert Date Appeal to Prefecture=0.04, Receive Result Appeal from Prefecture=0.04, Send Appeal to Prefecture=0.04, Notify Result Appeal to Offender=0.04};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.3;249;55;17;0;6;-1.0;{Payment=0.375, Insert Date Appeal to Prefecture=0.25, Receive Result Appeal from Prefecture=0.125, Send Appeal to Prefecture=0.25};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.3;221;52;16;0;4;-1.0;{Payment=0.3, Insert Date Appeal to Prefecture=0.3, Receive Result Appeal from Prefecture=0.1, Send Appeal to Prefecture=0.3};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.3;366;52;17;2;2;-1.0;{Payment=0.875, Insert Date Appeal to Prefecture=0.0625, Send Appeal to Prefecture=0.0625};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.3;110;49;15;0;1;-1.0;{Payment=0.5, Insert Date Appeal to Prefecture=0.25, Send Appeal to Prefecture=0.25};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.3;97;52;15;1;3;-1.0;{Payment=0.46153846153846156, Insert Date Appeal to Prefecture=0.23076923076923078, Send Appeal to Prefecture=0.23076923076923078, Add penalty=0.07692307692307693};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.3;647;60;13;0;3;-1.0;{Payment=0.45454545454545453, Insert Date Appeal to Prefecture=0.2727272727272727, Send Appeal to Prefecture=0.2727272727272727};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.3;471;58;15;0;5;-1.0;{Insert Date Appeal to Prefecture=0.5, Send Appeal to Prefecture=0.5};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.3;319;60;16;1;4;-1.0;{Payment=0.3333333333333333, Send Fine=0.6666666666666666};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.3;368;58;14;1;3;-1.0;{Payment=0.42857142857142855, Insert Date Appeal to Prefecture=0.2857142857142857, Send Appeal to Prefecture=0.2857142857142857};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.3;159;60;16;1;4;-1.0;{Payment=0.7777777777777778, Insert Date Appeal to Prefecture=0.05555555555555555, Receive Result Appeal from Prefecture=0.05555555555555555, Send Appeal to Prefecture=0.05555555555555555, Notify Result Appeal to Offender=0.05555555555555555};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.3;1015;59;17;0;6;-1.0;{Payment=0.375, Insert Date Appeal to Prefecture=0.25, Receive Result Appeal from Prefecture=0.125, Send Appeal to Prefecture=0.25};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.3;471;60;15;0;4;-1.0;{Payment=0.3, Insert Date Appeal to Prefecture=0.3, Receive Result Appeal from Prefecture=0.1, Send Appeal to Prefecture=0.3};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.3;233;60;16;1;4;-1.0;{Payment=0.5, Insert Date Appeal to Prefecture=0.25, Send Appeal to Prefecture=0.25};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.3;72;59;14;0;1;-1.0;{Payment=0.5, Insert Date Appeal to Prefecture=0.25, Send Appeal to Prefecture=0.25};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.3;203;63;15;0;6;-1.0;{Payment=0.2222222222222222, Insert Date Appeal to Prefecture=0.3333333333333333, Send Appeal to Prefecture=0.3333333333333333, Add penalty=0.1111111111111111};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.3;184;45;12;0;2;-1.0;{Payment=0.5555555555555556, Insert Date Appeal to Prefecture=0.2222222222222222, Send Appeal to Prefecture=0.2222222222222222};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.3;256;34;11;0;2;-1.0;{Insert Date Appeal to Prefecture=0.5, Send Appeal to Prefecture=0.5};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.3;206;37;13;0;3;-1.0;{Send Fine=1.0};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.3;290;37;15;1;4;-1.0;{Payment=1.0};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.3;357;37;14;1;2;-1.0;{Payment=1.0};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.3;133;35;13;0;3;-1.0;{Payment=0.2857142857142857, Insert Date Appeal to Prefecture=0.2857142857142857, Receive Result Appeal from Prefecture=0.14285714285714285, Send Appeal to Prefecture=0.2857142857142857};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.3;248;36;13;0;2;-1.0;{Payment=0.6, Insert Date Appeal to Prefecture=0.2, Send Appeal to Prefecture=0.2};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.3;196;34;16;1;0;-1.0;{Payment=1.0};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.3;254;35;15;0;1;-1.0;{Payment=0.6, Insert Date Appeal to Prefecture=0.2, Send Appeal to Prefecture=0.2};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.3;183;38;15;2;2;-1.0;{Payment=0.7142857142857143, Insert Date Appeal to Prefecture=0.14285714285714285, Send Appeal to Prefecture=0.14285714285714285};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.3;62;25;12;0;1;-1.0;{Payment=0.42857142857142855, Insert Date Appeal to Prefecture=0.2857142857142857, Send Appeal to Prefecture=0.2857142857142857};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.3;82;34;12;0;2;-1.0;{Insert Date Appeal to Prefecture=0.5, Send Appeal to Prefecture=0.5};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.3;200;25;11;0;1;-1.0;{};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.3;114;25;14;1;3;-1.0;{Payment=1.0};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.3;118;26;14;2;2;-1.0;{Payment=1.0};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.3;104;25;12;0;1;-1.0;{Payment=0.3333333333333333, Insert Date Appeal to Prefecture=0.3333333333333333, Send Appeal to Prefecture=0.3333333333333333};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.3;227;27;12;0;2;-1.0;{Payment=0.3333333333333333, Insert Date Appeal to Prefecture=0.3333333333333333, Send Appeal to Prefecture=0.3333333333333333};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.3;159;27;15;1;0;-1.0;{Payment=1.0};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.3;194;29;18;2;0;-1.0;{Payment=0.75, Insert Date Appeal to Prefecture=0.125, Send Appeal to Prefecture=0.125};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.3;267;27;13;1;2;-1.0;{Payment=1.0};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.3;368;651;24;5;7;-1.0;{Payment=0.3829787234042553, Insert Date Appeal to Prefecture=0.23404255319148937, Receive Result Appeal from Prefecture=0.06382978723404255, Send Appeal to Prefecture=0.2127659574468085, Notify Result Appeal to Offender=0.06382978723404255, Appeal to Judge=0.031914893617021274, Send Fine=0.010638297872340425};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.3;987;657;32;6;12;-1.0;{Payment=0.42528735632183906, Insert Date Appeal to Prefecture=0.19540229885057472, Receive Result Appeal from Prefecture=0.05747126436781609, Send Appeal to Prefecture=0.19540229885057472, Notify Result Appeal to Offender=0.05747126436781609, Add penalty=0.022988505747126436, Insert Fine Notification=0.011494252873563218, Send for Credit Collection=0.011494252873563218, Send Fine=0.022988505747126436};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.3;431;656;31;7;13;-1.0;{Payment=0.3707865168539326, Insert Date Appeal to Prefecture=0.23595505617977527, Receive Result Appeal from Prefecture=0.056179775280898875, Send Appeal to Prefecture=0.23595505617977527, Notify Result Appeal to Offender=0.033707865168539325, Appeal to Judge=0.011235955056179775, Add penalty=0.011235955056179775, Insert Fine Notification=0.011235955056179775, Send Fine=0.033707865168539325};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.3;232;584;27;4;14;-1.0;{Payment=0.625, Insert Date Appeal to Prefecture=0.16666666666666666, Receive Result Appeal from Prefecture=0.013888888888888888, Send Appeal to Prefecture=0.16666666666666666, Notify Result Appeal to Offender=0.013888888888888888, Appeal to Judge=0.013888888888888888};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.3;586;664;29;10;7;-1.0;{Payment=0.6530612244897959, Insert Date Appeal to Prefecture=0.12244897959183673, Receive Result Appeal from Prefecture=0.025510204081632654, Send Appeal to Prefecture=0.12244897959183673, Notify Result Appeal to Offender=0.025510204081632654, Appeal to Judge=0.02040816326530612, Add penalty=0.00510204081632653, Insert Fine Notification=0.00510204081632653, Send Fine=0.02040816326530612};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.3;292;653;26;7;9;-1.0;{Payment=0.40425531914893614, Insert Date Appeal to Prefecture=0.19148936170212766, Receive Result Appeal from Prefecture=0.0425531914893617, Send Appeal to Prefecture=0.19148936170212766, Notify Result Appeal to Offender=0.02127659574468085, Add penalty=0.05319148936170213, Insert Fine Notification=0.031914893617021274, Send Fine=0.06382978723404255};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.3;459;653;25;8;6;-1.0;{Payment=0.4519230769230769, Insert Date Appeal to Prefecture=0.19230769230769232, Receive Result Appeal from Prefecture=0.038461538461538464, Send Appeal to Prefecture=0.17307692307692307, Notify Result Appeal to Offender=0.009615384615384616, Appeal to Judge=0.009615384615384616, Add penalty=0.019230769230769232, Send Fine=0.10576923076923077};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.3;298;645;32;9;11;-1.0;{Payment=0.4948453608247423, Insert Date Appeal to Prefecture=0.17525773195876287, Receive Result Appeal from Prefecture=0.05154639175257732, Send Appeal to Prefecture=0.16494845360824742, Notify Result Appeal to Offender=0.05154639175257732, Appeal to Judge=0.030927835051546393, Send for Credit Collection=0.010309278350515464, Send Fine=0.020618556701030927};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.3;189;648;26;7;5;-1.0;{Payment=0.5783132530120482, Insert Date Appeal to Prefecture=0.18072289156626506, Receive Result Appeal from Prefecture=0.024096385542168676, Send Appeal to Prefecture=0.1686746987951807, Notify Result Appeal to Offender=0.024096385542168676, Appeal to Judge=0.024096385542168676};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.3;394;646;27;9;7;-1.0;{Payment=0.6666666666666666, Insert Date Appeal to Prefecture=0.13636363636363635, Receive Result Appeal from Prefecture=0.030303030303030304, Send Appeal to Prefecture=0.10101010101010101, Notify Result Appeal to Offender=0.03535353535353535, Appeal to Judge=0.005050505050505051, Add penalty=0.005050505050505051, Send for Credit Collection=0.005050505050505051, Send Fine=0.015151515151515152};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.3;474;665;22;10;1;-1.0;{Payment=0.5166666666666667, Insert Date Appeal to Prefecture=0.18333333333333332, Receive Result Appeal from Prefecture=0.05, Send Appeal to Prefecture=0.16666666666666666, Notify Result Appeal to Offender=0.05, Appeal to Judge=0.025, Send for Credit Collection=0.008333333333333333};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.3;406;657;27;10;7;-1.0;{Payment=0.41237113402061853, Insert Date Appeal to Prefecture=0.23711340206185566, Receive Result Appeal from Prefecture=0.07216494845360824, Send Appeal to Prefecture=0.17525773195876287, Notify Result Appeal to Offender=0.07216494845360824, Send for Credit Collection=0.010309278350515464, Send Fine=0.020618556701030927};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.3;265;658;29;11;7;-1.0;{Payment=0.3055555555555556, Insert Date Appeal to Prefecture=0.24074074074074073, Receive Result Appeal from Prefecture=0.05555555555555555, Send Appeal to Prefecture=0.2037037037037037, Notify Result Appeal to Offender=0.037037037037037035, Appeal to Judge=0.018518518518518517, Send for Credit Collection=0.009259259259259259, Send Fine=0.12962962962962962};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.3;536;656;23;5;8;-1.0;{Payment=0.625, Insert Date Appeal to Prefecture=0.16666666666666666, Receive Result Appeal from Prefecture=0.013888888888888888, Send Appeal to Prefecture=0.16666666666666666, Notify Result Appeal to Offender=0.013888888888888888, Appeal to Judge=0.013888888888888888};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.3;741;647;28;12;4;-1.0;{Payment=0.6796875, Insert Date Appeal to Prefecture=0.0859375, Receive Result Appeal from Prefecture=0.01953125, Send Appeal to Prefecture=0.0859375, Notify Result Appeal to Offender=0.01953125, Appeal to Judge=0.01171875, Add penalty=0.01171875, Insert Fine Notification=0.00390625, Send for Credit Collection=0.06640625, Send Fine=0.015625};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.3;528;657;26;11;5;-1.0;{Payment=0.4017857142857143, Insert Date Appeal to Prefecture=0.22321428571428573, Receive Result Appeal from Prefecture=0.0625, Send Appeal to Prefecture=0.20535714285714285, Notify Result Appeal to Offender=0.044642857142857144, Appeal to Judge=0.026785714285714284, Add penalty=0.017857142857142856, Send Fine=0.017857142857142856};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.3;249;652;26;11;3;-1.0;{Payment=0.49107142857142855, Insert Date Appeal to Prefecture=0.17857142857142858, Receive Result Appeal from Prefecture=0.03571428571428571, Send Appeal to Prefecture=0.17857142857142858, Notify Result Appeal to Offender=0.008928571428571428, Appeal to Judge=0.008928571428571428, Send Fine=0.09821428571428571};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.3;435;611;33;12;7;-1.0;{Payment=0.44554455445544555, Insert Date Appeal to Prefecture=0.2376237623762376, Receive Result Appeal from Prefecture=0.039603960396039604, Send Appeal to Prefecture=0.1485148514851485, Notify Result Appeal to Offender=0.039603960396039604, Appeal to Judge=0.019801980198019802, Add penalty=0.009900990099009901, Send for Credit Collection=0.009900990099009901, Insert Fine Notification=0.009900990099009901, Send Fine=0.039603960396039604};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.3;411;657;23;9;3;-1.0;{Payment=0.5581395348837209, Insert Date Appeal to Prefecture=0.1744186046511628, Receive Result Appeal from Prefecture=0.023255813953488372, Send Appeal to Prefecture=0.16279069767441862, Notify Result Appeal to Offender=0.023255813953488372, Appeal to Judge=0.046511627906976744, Send for Credit Collection=0.011627906976744186};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.3;416;648;27;13;3;-1.0;{Payment=0.6692015209125475, Insert Date Appeal to Prefecture=0.10266159695817491, Receive Result Appeal from Prefecture=0.022813688212927757, Send Appeal to Prefecture=0.07604562737642585, Notify Result Appeal to Offender=0.019011406844106463, Appeal to Judge=0.0038022813688212928, Add penalty=0.034220532319391636, Send for Credit Collection=0.0038022813688212928, Send Fine=0.06844106463878327};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.1;336;658;23;0;5;-1.0;{Payment=0.36363636363636365, Insert Date Appeal to Prefecture=0.2159090909090909, Receive Result Appeal from Prefecture=0.056818181818181816, Send Appeal to Prefecture=0.2159090909090909, Notify Result Appeal to Offender=0.056818181818181816, Appeal to Judge=0.022727272727272728, Add penalty=0.022727272727272728, Insert Fine Notification=0.011363636363636364, Send Fine=0.03409090909090909};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.1;394;648;30;6;0;-1.0;{Insert Date Appeal to Prefecture=0.3695652173913043, Receive Result Appeal from Prefecture=0.10869565217391304, Send Appeal to Prefecture=0.3695652173913043, Notify Result Appeal to Offender=0.10869565217391304, Send Fine=0.043478260869565216};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.1;297;655;35;2;8;-1.0;{Payment=0.36470588235294116, Insert Date Appeal to Prefecture=0.23529411764705882, Receive Result Appeal from Prefecture=0.058823529411764705, Send Appeal to Prefecture=0.23529411764705882, Notify Result Appeal to Offender=0.03529411764705882, Add penalty=0.023529411764705882, Insert Fine Notification=0.011764705882352941, Send Fine=0.03529411764705882};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.1;767;631;21;4;1;-1.0;{Payment=0.03333333333333333, Insert Date Appeal to Prefecture=0.4, Receive Result Appeal from Prefecture=0.03333333333333333, Send Appeal to Prefecture=0.4, Notify Result Appeal to Offender=0.03333333333333333, Add penalty=0.06666666666666667, Send Fine=0.03333333333333333};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.1;438;656;30;7;0;-1.0;{Payment=0.725, Insert Date Appeal to Prefecture=0.1, Receive Result Appeal from Prefecture=0.020833333333333332, Send Appeal to Prefecture=0.1, Notify Result Appeal to Offender=0.020833333333333332, Appeal to Judge=0.008333333333333333, Add penalty=0.004166666666666667, Insert Fine Notification=0.004166666666666667, Send Fine=0.016666666666666666};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.1;262;656;27;6;1;-1.0;{Payment=0.01694915254237288, Insert Date Appeal to Prefecture=0.3050847457627119, Receive Result Appeal from Prefecture=0.05084745762711865, Send Appeal to Prefecture=0.3050847457627119, Notify Result Appeal to Offender=0.03389830508474576, Add penalty=0.1016949152542373, Insert Fine Notification=0.05084745762711865, Send Fine=0.13559322033898305};NONALIGNING_KNOWN;{}
