delta;alpha;epsilon;k;time;logSize;variants;approximated;approxThenCalc;fitness;deviations;approximationMode;resources
0.01;0.9;0.01;0.2;48;268;23;0;5;-1.0;{Appeal to Judge=0.005714285714285714, Add penalty=0.045714285714285714, DUMMY=0.9485714285714286};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;49;268;19;0;6;-1.0;{Receive Result Appeal from Prefecture=0.0064516129032258064, Add penalty=0.05161290322580645, DUMMY=0.9419354838709677};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;48;268;20;0;6;-1.0;{Payment=0.005714285714285714, Receive Result Appeal from Prefecture=0.005714285714285714, Add penalty=0.05142857142857143, DUMMY=0.9371428571428572};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;48;268;25;1;6;-1.0;{Payment=0.00558659217877095, Insert Date Appeal to Prefecture=0.00558659217877095, Send Appeal to Prefecture=0.0111731843575419, Add penalty=0.0335195530726257, DUMMY=0.9441340782122905};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;54;268;25;1;7;-1.0;{Send Appeal to Prefecture=0.005555555555555556, Appeal to Judge=0.005555555555555556, Add penalty=0.027777777777777776, DUMMY=0.9611111111111111};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.2;52;266;21;0;6;-1.0;{Insert Date Appeal to Prefecture=0.005780346820809248, Send Appeal to Prefecture=0.005780346820809248, Appeal to Judge=0.005780346820809248, Add penalty=0.023121387283236993, DUMMY=0.9595375722543352};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;84;126;14;0;2;-1.0;{Add penalty=0.037037037037037035, DUMMY=0.9629629629629629};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;29;127;21;0;5;-1.0;{Add penalty=0.05, DUMMY=0.95};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;28;129;16;0;2;-1.0;{DUMMY=1.0};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;25;127;19;0;3;-1.0;{Add penalty=0.030303030303030304, DUMMY=0.9696969696969697};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;28;128;20;0;3;-1.0;{Add penalty=0.047619047619047616, DUMMY=0.9523809523809523};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;27;128;16;0;4;-1.0;{Receive Result Appeal from Prefecture=0.013333333333333334, Add penalty=0.06666666666666667, DUMMY=0.92};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;26;130;16;0;5;-1.0;{Receive Result Appeal from Prefecture=0.011627906976744186, Add penalty=0.046511627906976744, DUMMY=0.9418604651162791};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;25;127;22;0;4;-1.0;{Insert Date Appeal to Prefecture=0.011494252873563218, Add penalty=0.022988505747126436, DUMMY=0.9655172413793104};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;26;127;18;0;4;-1.0;{Add penalty=0.02247191011235955, DUMMY=0.9775280898876404};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.2;26;126;19;0;5;-1.0;{Insert Date Appeal to Prefecture=0.011111111111111112, Send Appeal to Prefecture=0.011111111111111112, Add penalty=0.044444444444444446, DUMMY=0.9333333333333333};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;17;74;15;0;3;-1.0;{Add penalty=0.04081632653061224, DUMMY=0.9591836734693877};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;16;75;18;0;2;-1.0;{Add penalty=0.06818181818181818, DUMMY=0.9318181818181818};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;16;74;14;0;2;-1.0;{DUMMY=1.0};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;77;74;18;0;2;-1.0;{Add penalty=0.05128205128205128, DUMMY=0.9487179487179487};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;16;75;20;0;3;-1.0;{Add penalty=0.021739130434782608, DUMMY=0.9782608695652174};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;17;73;17;0;4;-1.0;{Receive Result Appeal from Prefecture=0.022727272727272728, Add penalty=0.09090909090909091, DUMMY=0.8863636363636364};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;16;73;17;0;4;-1.0;{Receive Result Appeal from Prefecture=0.02, Add penalty=0.08, DUMMY=0.9};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;16;75;21;0;3;-1.0;{Add penalty=0.021739130434782608, DUMMY=0.9782608695652174};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;17;72;14;0;2;-1.0;{Add penalty=0.04081632653061224, DUMMY=0.9591836734693877};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.2;17;71;16;0;2;-1.0;{Insert Date Appeal to Prefecture=0.019230769230769232, Send Appeal to Prefecture=0.019230769230769232, Add penalty=0.038461538461538464, DUMMY=0.9230769230769231};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;12;53;13;0;2;-1.0;{Add penalty=0.05263157894736842, DUMMY=0.9473684210526315};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;71;54;18;0;0;-1.0;{Add penalty=0.037037037037037035, DUMMY=0.9629629629629629};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;13;53;14;0;2;-1.0;{DUMMY=1.0};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;13;51;18;0;2;-1.0;{Add penalty=0.07142857142857142, DUMMY=0.9285714285714286};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;13;53;16;0;3;-1.0;{Add penalty=0.03125, DUMMY=0.96875};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;14;52;17;0;4;-1.0;{Receive Result Appeal from Prefecture=0.03125, Add penalty=0.09375, DUMMY=0.875};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;14;53;16;0;4;-1.0;{Add penalty=0.0625, DUMMY=0.9375};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;14;54;17;0;2;-1.0;{DUMMY=1.0};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;78;52;15;0;1;-1.0;{Add penalty=0.058823529411764705, DUMMY=0.9411764705882353};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.2;12;53;15;0;1;-1.0;{Insert Date Appeal to Prefecture=0.025, Send Appeal to Prefecture=0.025, Add penalty=0.05, DUMMY=0.9};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;15;60;14;0;2;-1.0;{Add penalty=0.047619047619047616, DUMMY=0.9523809523809523};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;15;61;17;0;0;-1.0;{Add penalty=0.03125, DUMMY=0.96875};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;13;60;15;0;2;-1.0;{DUMMY=1.0};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;85;60;17;0;2;-1.0;{Add penalty=0.06451612903225806, DUMMY=0.9354838709677419};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;15;61;17;0;3;-1.0;{Add penalty=0.025, DUMMY=0.975};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;15;60;17;0;5;-1.0;{Receive Result Appeal from Prefecture=0.027777777777777776, Add penalty=0.08333333333333333, DUMMY=0.8888888888888888};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;63;59;15;0;4;-1.0;{Receive Result Appeal from Prefecture=0.025, Add penalty=0.075, DUMMY=0.9};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;14;60;19;0;3;-1.0;{Add penalty=0.02564102564102564, DUMMY=0.9743589743589743};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;14;61;14;0;1;-1.0;{Add penalty=0.05, DUMMY=0.95};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.2;64;61;16;0;2;-1.0;{Insert Date Appeal to Prefecture=0.021739130434782608, Send Appeal to Prefecture=0.021739130434782608, Add penalty=0.043478260869565216, DUMMY=0.9130434782608695};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;10;36;13;0;1;-1.0;{Add penalty=0.06666666666666667, DUMMY=0.9333333333333333};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;11;35;11;0;0;-1.0;{Add penalty=0.05555555555555555, DUMMY=0.9444444444444444};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;10;37;11;0;0;-1.0;{DUMMY=1.0};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;10;36;16;0;2;-1.0;{DUMMY=1.0};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;10;35;15;0;1;-1.0;{Add penalty=0.047619047619047616, DUMMY=0.9523809523809523};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;10;37;14;0;3;-1.0;{Receive Result Appeal from Prefecture=0.043478260869565216, Add penalty=0.08695652173913043, DUMMY=0.8695652173913043};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;11;36;16;0;2;-1.0;{Add penalty=0.041666666666666664, DUMMY=0.9583333333333334};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;59;39;16;0;2;-1.0;{DUMMY=1.0};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;12;37;14;0;2;-1.0;{Add penalty=0.047619047619047616, DUMMY=0.9523809523809523};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.2;11;38;15;0;1;-1.0;{Add penalty=0.07692307692307693, DUMMY=0.9230769230769231};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.2;9;27;13;0;1;-1.0;{Add penalty=0.1, DUMMY=0.9};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.2;8;27;12;0;0;-1.0;{DUMMY=1.0};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.2;10;25;12;0;0;-1.0;{DUMMY=1.0};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.2;9;26;16;0;2;-1.0;{DUMMY=1.0};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.2;8;28;15;0;1;-1.0;{DUMMY=1.0};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.2;8;25;12;0;1;-1.0;{Receive Result Appeal from Prefecture=0.058823529411764705, Add penalty=0.11764705882352941, DUMMY=0.8235294117647058};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.2;9;25;11;0;1;-1.0;{Add penalty=0.058823529411764705, DUMMY=0.9411764705882353};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.2;9;26;14;0;2;-1.0;{DUMMY=1.0};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.2;9;26;15;0;1;-1.0;{Add penalty=0.07692307692307693, DUMMY=0.9230769230769231};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.2;9;29;13;0;0;-1.0;{DUMMY=1.0};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.2;178;658;22;7;1;-1.0;{Payment=0.020594965675057208, Insert Date Appeal to Prefecture=0.004576659038901602, Receive Result Appeal from Prefecture=0.011441647597254004, Notify Result Appeal to Offender=0.011441647597254004, Appeal to Judge=0.006864988558352402, Add penalty=0.041189931350114416, DUMMY=0.9016018306636155, Insert Fine Notification=0.002288329519450801};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.2;110;649;26;9;1;-1.0;{Payment=0.09955752212389381, Insert Date Appeal to Prefecture=0.004424778761061947, Receive Result Appeal from Prefecture=0.0022123893805309734, Notify Result Appeal to Offender=0.0022123893805309734, Add penalty=0.030973451327433628, DUMMY=0.8561946902654868, Send for Credit Collection=0.0022123893805309734, Insert Fine Notification=0.0022123893805309734};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.2;164;643;26;12;0;-1.0;{Payment=0.07581967213114754, Insert Date Appeal to Prefecture=0.004098360655737705, Receive Result Appeal from Prefecture=0.004098360655737705, Appeal to Judge=0.0020491803278688526, Add penalty=0.0430327868852459, DUMMY=0.8688524590163934, Insert Fine Notification=0.0020491803278688526};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.2;107;611;23;5;2;-1.0;{Payment=0.024509803921568627, Insert Date Appeal to Prefecture=0.014705882352941176, Appeal to Judge=0.0024509803921568627, Add penalty=0.029411764705882353, DUMMY=0.928921568627451};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.2;168;656;31;8;2;-1.0;{Payment=0.05603448275862069, Appeal to Judge=0.008620689655172414, Add penalty=0.05387931034482758, DUMMY=0.8771551724137931, Insert Fine Notification=0.004310344827586207};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.2;124;643;27;9;3;-1.0;{Payment=0.06550218340611354, Insert Date Appeal to Prefecture=0.010917030567685589, Receive Result Appeal from Prefecture=0.008733624454148471, Send Appeal to Prefecture=0.006550218340611353, Notify Result Appeal to Offender=0.004366812227074236, Appeal to Judge=0.006550218340611353, Add penalty=0.048034934497816595, DUMMY=0.8493449781659389};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.2;108;616;27;7;3;-1.0;{Payment=0.0824295010845987, Insert Date Appeal to Prefecture=0.006507592190889371, Receive Result Appeal from Prefecture=0.006507592190889371, Send Appeal to Prefecture=0.006507592190889371, Appeal to Judge=0.0021691973969631237, Add penalty=0.03470715835140998, DUMMY=0.8611713665943601};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.2;111;657;31;8;3;-1.0;{Payment=0.053452115812917596, Insert Date Appeal to Prefecture=0.0200445434298441, Send Appeal to Prefecture=0.004454342984409799, Appeal to Judge=0.0066815144766146995, Add penalty=0.0334075723830735, DUMMY=0.8797327394209354, Send for Credit Collection=0.0022271714922048997};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.2;108;631;26;7;2;-1.0;{Payment=0.027972027972027972, Send Appeal to Prefecture=0.006993006993006993, Appeal to Judge=0.004662004662004662, Add penalty=0.02564102564102564, DUMMY=0.9324009324009324, Send for Credit Collection=0.002331002331002331};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.2;114;661;27;9;2;-1.0;{Payment=0.06652806652806653, Insert Date Appeal to Prefecture=0.016632016632016633, Send Appeal to Prefecture=0.006237006237006237, Notify Result Appeal to Offender=0.002079002079002079, Appeal to Judge=0.002079002079002079, Add penalty=0.037422037422037424, DUMMY=0.8669438669438669, Send for Credit Collection=0.002079002079002079};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.2;111;657;21;7;1;-1.0;{Payment=0.020594965675057208, Insert Date Appeal to Prefecture=0.004576659038901602, Receive Result Appeal from Prefecture=0.011441647597254004, Notify Result Appeal to Offender=0.011441647597254004, Appeal to Judge=0.006864988558352402, Add penalty=0.041189931350114416, DUMMY=0.9016018306636155, Insert Fine Notification=0.002288329519450801};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.2;114;657;29;10;0;-1.0;{Payment=0.1019522776572668, Insert Date Appeal to Prefecture=0.013015184381778741, Receive Result Appeal from Prefecture=0.0021691973969631237, Notify Result Appeal to Offender=0.0021691973969631237, Add penalty=0.03470715835140998, DUMMY=0.841648590021692, Send for Credit Collection=0.0021691973969631237, Insert Fine Notification=0.0021691973969631237};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.2;113;657;30;12;0;-1.0;{Payment=0.07581967213114754, Insert Date Appeal to Prefecture=0.004098360655737705, Receive Result Appeal from Prefecture=0.004098360655737705, Appeal to Judge=0.0020491803278688526, Add penalty=0.0430327868852459, DUMMY=0.8688524590163934, Insert Fine Notification=0.0020491803278688526};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.2;121;656;24;5;2;-1.0;{Payment=0.022058823529411766, Insert Date Appeal to Prefecture=0.014705882352941176, Appeal to Judge=0.0024509803921568627, Add penalty=0.029411764705882353, DUMMY=0.9313725490196079};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.2;106;617;29;9;1;-1.0;{Payment=0.07399577167019028, Appeal to Judge=0.008456659619450317, Add penalty=0.052854122621564484, DUMMY=0.8604651162790697, Insert Fine Notification=0.004228329809725159};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.2;125;657;27;10;2;-1.0;{Payment=0.06753812636165578, Insert Date Appeal to Prefecture=0.010893246187363835, Receive Result Appeal from Prefecture=0.008714596949891068, Send Appeal to Prefecture=0.006535947712418301, Notify Result Appeal to Offender=0.004357298474945534, Appeal to Judge=0.006535947712418301, Add penalty=0.04793028322440087, DUMMY=0.8474945533769063};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.2;111;657;25;9;1;-1.0;{Payment=0.1108786610878661, Insert Date Appeal to Prefecture=0.006276150627615063, Receive Result Appeal from Prefecture=0.008368200836820083, Send Appeal to Prefecture=0.0020920502092050207, Notify Result Appeal to Offender=0.0020920502092050207, Appeal to Judge=0.0020920502092050207, Add penalty=0.03347280334728033, DUMMY=0.8326359832635983, Send for Credit Collection=0.0020920502092050207};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.2;122;657;30;9;2;-1.0;{Payment=0.07407407407407407, Insert Date Appeal to Prefecture=0.0196078431372549, Send Appeal to Prefecture=0.004357298474945534, Appeal to Judge=0.006535947712418301, Add penalty=0.032679738562091505, DUMMY=0.8605664488017429, Send for Credit Collection=0.002178649237472767};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.2;167;632;26;8;1;-1.0;{Payment=0.027210884353741496, Insert Date Appeal to Prefecture=0.018140589569160998, Send Appeal to Prefecture=0.006802721088435374, Appeal to Judge=0.0045351473922902496, Add penalty=0.034013605442176874, DUMMY=0.9070294784580499, Send for Credit Collection=0.0022675736961451248};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.2;120;658;27;9;0;-1.0;{Payment=0.17158671586715868, Insert Date Appeal to Prefecture=0.014760147601476014, Receive Result Appeal from Prefecture=0.0036900369003690036, Send Appeal to Prefecture=0.0018450184501845018, Notify Result Appeal to Offender=0.0018450184501845018, Appeal to Judge=0.0018450184501845018, Add penalty=0.03690036900369004, DUMMY=0.7656826568265682, Send for Credit Collection=0.0018450184501845018};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.3;163;658;22;3;8;-1.0;{Payment=0.004796163069544364, Appeal to Judge=0.007194244604316547, Add penalty=0.0407673860911271, DUMMY=0.9448441247002398, Insert Fine Notification=0.002398081534772182};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.3;113;657;27;3;14;-1.0;{Payment=0.012254901960784314, Add penalty=0.031862745098039214, DUMMY=0.9485294117647058, Insert Fine Notification=0.0024509803921568627, Send Fine=0.004901960784313725};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.3;114;658;31;6;13;-1.0;{Payment=0.0066815144766146995, Receive Result Appeal from Prefecture=0.004454342984409799, Appeal to Judge=0.0022271714922048997, Add penalty=0.0400890868596882, DUMMY=0.9443207126948775, Insert Fine Notification=0.0022271714922048997};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.3;112;656;23;2;10;-1.0;{Payment=0.007653061224489796, Appeal to Judge=0.002551020408163265, Add penalty=0.02295918367346939, DUMMY=0.9668367346938775};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.3;112;641;30;7;11;-1.0;{Payment=0.006818181818181818, Appeal to Judge=0.00909090909090909, Add penalty=0.05, DUMMY=0.925, Insert Fine Notification=0.004545454545454545, Send Fine=0.004545454545454545};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.3;113;656;26;3;13;-1.0;{Payment=0.011961722488038277, Insert Date Appeal to Prefecture=0.0023923444976076554, Receive Result Appeal from Prefecture=0.004784688995215311, Send Appeal to Prefecture=0.007177033492822967, Add penalty=0.0430622009569378, DUMMY=0.930622009569378};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.3;178;656;26;5;9;-1.0;{Payment=0.020689655172413793, Receive Result Appeal from Prefecture=0.006896551724137931, Appeal to Judge=0.0022988505747126436, Add penalty=0.0367816091954023, DUMMY=0.9126436781609195, Send Fine=0.020689655172413793};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.3;111;657;33;4;15;-1.0;{Payment=0.007246376811594203, Insert Date Appeal to Prefecture=0.0024154589371980675, Send Appeal to Prefecture=0.004830917874396135, Appeal to Judge=0.007246376811594203, Add penalty=0.026570048309178744, DUMMY=0.9516908212560387};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.3;178;655;25;2;10;-1.0;{Payment=0.002421307506053269, Send Appeal to Prefecture=0.002421307506053269, Appeal to Judge=0.002421307506053269, Add penalty=0.026634382566585957, DUMMY=0.9661016949152542};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.3;113;657;27;1;15;-1.0;{Insert Date Appeal to Prefecture=0.004608294930875576, Receive Result Appeal from Prefecture=0.002304147465437788, Send Appeal to Prefecture=0.002304147465437788, Appeal to Judge=0.002304147465437788, Add penalty=0.03456221198156682, DUMMY=0.9539170506912442};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.3;67;381;19;1;7;-1.0;{Appeal to Judge=0.004032258064516129, Add penalty=0.036290322580645164, DUMMY=0.9556451612903226, Insert Fine Notification=0.004032258064516129};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.3;73;380;23;2;12;-1.0;{Payment=0.012605042016806723, Add penalty=0.029411764705882353, DUMMY=0.9537815126050421, Send Fine=0.004201680672268907};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.3;65;363;24;1;13;-1.0;{Receive Result Appeal from Prefecture=0.003952569169960474, Add penalty=0.03162055335968379, DUMMY=0.9644268774703557};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.3;69;380;21;1;10;-1.0;{Payment=0.0045662100456621, Appeal to Judge=0.0045662100456621, Add penalty=0.0182648401826484, DUMMY=0.9726027397260274};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.3;65;361;23;1;13;-1.0;{Appeal to Judge=0.004081632653061225, Add penalty=0.04897959183673469, DUMMY=0.9428571428571428, Send Fine=0.004081632653061225};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.3;67;380;22;1;10;-1.0;{Payment=0.00425531914893617, Receive Result Appeal from Prefecture=0.00425531914893617, Send Appeal to Prefecture=0.00851063829787234, Add penalty=0.04680851063829787, DUMMY=0.9361702127659575};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.3;68;384;23;2;8;-1.0;{Payment=0.007575757575757576, Receive Result Appeal from Prefecture=0.007575757575757576, Add penalty=0.045454545454545456, DUMMY=0.9166666666666666, Send Fine=0.022727272727272728};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.3;68;381;26;1;14;-1.0;{Payment=0.004149377593360996, Insert Date Appeal to Prefecture=0.004149377593360996, Send Appeal to Prefecture=0.008298755186721992, Add penalty=0.03734439834024896, DUMMY=0.946058091286307};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.3;119;383;24;1;10;-1.0;{Send Appeal to Prefecture=0.00398406374501992, Appeal to Judge=0.00398406374501992, Add penalty=0.0398406374501992, DUMMY=0.952191235059761};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.3;68;380;24;0;14;-1.0;{Insert Date Appeal to Prefecture=0.003968253968253968, Receive Result Appeal from Prefecture=0.003968253968253968, Send Appeal to Prefecture=0.003968253968253968, Appeal to Judge=0.003968253968253968, Add penalty=0.031746031746031744, DUMMY=0.9523809523809523};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.3;50;267;19;0;8;-1.0;{Add penalty=0.023391812865497075, DUMMY=0.9766081871345029};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.3;54;269;22;0;12;-1.0;{Payment=0.006060606060606061, Add penalty=0.04242424242424243, DUMMY=0.9515151515151515};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.3;53;269;21;0;11;-1.0;{Add penalty=0.017045454545454544, DUMMY=0.9829545454545454};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.3;49;267;20;0;11;-1.0;{Appeal to Judge=0.0064516129032258064, Add penalty=0.01935483870967742, DUMMY=0.9741935483870968};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.3;47;268;22;1;11;-1.0;{Appeal to Judge=0.005681818181818182, Add penalty=0.045454545454545456, DUMMY=0.9431818181818182, Send Fine=0.005681818181818182};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.3;114;264;18;0;8;-1.0;{Receive Result Appeal from Prefecture=0.0064516129032258064, Add penalty=0.05161290322580645, DUMMY=0.9419354838709677};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.3;47;259;18;1;6;-1.0;{Payment=0.011363636363636364, Receive Result Appeal from Prefecture=0.005681818181818182, Add penalty=0.05113636363636364, DUMMY=0.9318181818181818};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.3;108;269;24;1;10;-1.0;{Payment=0.0056179775280898875, Insert Date Appeal to Prefecture=0.0056179775280898875, Send Appeal to Prefecture=0.011235955056179775, Add penalty=0.033707865168539325, DUMMY=0.9438202247191011};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.3;48;268;25;1;10;-1.0;{Send Appeal to Prefecture=0.005555555555555556, Appeal to Judge=0.005555555555555556, Add penalty=0.027777777777777776, DUMMY=0.9611111111111111};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.3;49;267;21;0;11;-1.0;{Insert Date Appeal to Prefecture=0.005780346820809248, Send Appeal to Prefecture=0.005780346820809248, Appeal to Judge=0.005780346820809248, Add penalty=0.023121387283236993, DUMMY=0.9595375722543352};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.3;29;127;15;0;4;-1.0;{Add penalty=0.037037037037037035, DUMMY=0.9629629629629629};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.3;28;127;20;0;10;-1.0;{Add penalty=0.05, DUMMY=0.95};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.3;27;130;16;0;6;-1.0;{DUMMY=1.0};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.3;26;127;18;0;8;-1.0;{Add penalty=0.030303030303030304, DUMMY=0.9696969696969697};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.3;86;129;21;0;9;-1.0;{Add penalty=0.047058823529411764, DUMMY=0.9529411764705882};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.3;26;123;17;0;7;-1.0;{Receive Result Appeal from Prefecture=0.013333333333333334, Add penalty=0.06666666666666667, DUMMY=0.92};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.3;27;129;19;0;5;-1.0;{Receive Result Appeal from Prefecture=0.011494252873563218, Add penalty=0.04597701149425287, DUMMY=0.9425287356321839};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.3;26;126;22;0;9;-1.0;{Insert Date Appeal to Prefecture=0.011494252873563218, Add penalty=0.022988505747126436, DUMMY=0.9655172413793104};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.3;26;126;18;0;6;-1.0;{Add penalty=0.022727272727272728, DUMMY=0.9772727272727273};NONALIGNING_ALL;{}
0.05;0.99;0.01;0.3;26;127;20;0;9;-1.0;{Insert Date Appeal to Prefecture=0.01098901098901099, Send Appeal to Prefecture=0.01098901098901099, Add penalty=0.04395604395604396, DUMMY=0.9340659340659341};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.3;18;74;15;0;4;-1.0;{Add penalty=0.041666666666666664, DUMMY=0.9583333333333334};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.3;17;75;22;0;9;-1.0;{Add penalty=0.06976744186046512, DUMMY=0.9302325581395349};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.3;21;73;10;0;5;-1.0;{DUMMY=1.0};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.3;15;73;19;0;9;-1.0;{Add penalty=0.05128205128205128, DUMMY=0.9487179487179487};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.3;68;75;19;0;10;-1.0;{Add penalty=0.021739130434782608, DUMMY=0.9782608695652174};NONALIGNING_ALL;{}
