delta;alpha;epsilon;k;time;logSize;variants;approximated;fitness;deviations;approximationMode;resources
0.01;0.99;0.1;0.1;7293;658;328;0;0.9478229300401928;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.1;7828;658;319;0;0.9495427583980416;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.1;7205;658;323;0;0.9504014275461499;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.1;8734;658;315;0;0.9522363671757273;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.1;6700;658;303;0;0.9481584236805932;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.1;6141;658;324;0;0.9471078964480768;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.1;1093;128;78;0;0.9564633017804096;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.1;1516;128;80;0;0.9595795843703137;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.1;1553;129;84;0;0.9416334823804576;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.1;1262;128;77;0;0.9515120749405095;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.1;1148;128;78;0;0.9471826311318224;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.1;1013;128;78;0;0.9499693079884541;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.1;1286;128;70;0;0.956770190625875;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.1;1270;128;78;0;0.9514235321802139;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.1;1072;128;80;0;0.9470395249549337;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.1;1251;128;87;0;0.9537463047127847;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.1;375;61;43;0;0.9412846553988068;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.1;361;61;42;0;0.9638585306197753;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.1;433;61;51;0;0.9565873522596218;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.1;400;61;48;0;0.9512011882931538;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.1;445;61;43;0;0.9463546784204598;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.1;403;61;47;0;0.9572563821311463;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.1;349;61;42;0;0.9477484799540256;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.1;668;61;44;0;0.9582861841189548;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.1;419;61;43;0;0.9526305726564801;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.1;538;61;45;0;0.9577715361288606;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.1;2811;382;195;0;0.9501830317868414;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.1;3225;382;205;0;0.9554742207133754;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.1;5218;382;212;0;0.9499439213972201;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.1;3756;382;191;0;0.9484268736953867;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.1;4269;382;202;0;0.9464389314302739;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.1;3681;382;201;0;0.9492938851533238;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.1;3949;382;191;0;0.9517360353389226;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.1;4670;382;195;0;0.9514581907277706;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.1;3295;382;196;0;0.9411779190744377;{};NONALIGNING_KNOWN;{}
